kepoi_name,disposition,period,time0bk,duration,depth,ingress,impact,kepid
K01317.01,FALSE POSITIVE,2.171828,355.083310,2.600500,43268.000000,0.000000,1.190000,4275739
K01318.01,FALSE POSITIVE,1.634613,133.968700,4.997000,21391.000000,0.000000,1.371000,4070376
K01319.01,FALSE POSITIVE,16.025022,367.692620,3.394700,25112.000000,0.000000,1.310000,4078157
K01319.02,FALSE POSITIVE,142.686239,175.968000,4.100000,1444.000000,0.250000,0.660000,4078157
K01320.01,CANDIDATE,10.506822,360.081650,3.735300,12835.000000,0.000000,0.030000,4164994
K01321.01,FALSE POSITIVE,0.711967,134.222960,1.589800,6627.000000,0.000000,0.940000,4480676
K01322.01,FALSE POSITIVE,17.727244,356.795240,3.854200,20006.000000,0.000000,0.780000,4079535
K01323.01,CANDIDATE,3.990110,355.840090,2.511600,6152.000000,0.000000,0.733000,4076098
K01324.01,FALSE POSITIVE,0.522059,133.136920,1.479300,1557.000000,0.000000,0.160000,4551328
K01325.01,CANDIDATE,10.035355,137.471160,3.398000,2844.000000,0.000000,0.028200,4282872
K01326.01,CANDIDATE,53.100949,135.970890,3.531000,13202.000000,0.000000,1.250000,4639868
K01327.01,FALSE POSITIVE,15.640500,359.058200,4.537800,1572.000000,0.000000,0.960000,4372768
K01328.01,CANDIDATE,80.967110,160.973700,2.629400,4337.000000,0.000000,0.670000,4074736
K01329.01,CANDIDATE,33.199400,153.662500,5.564700,1054.000000,0.000000,0.876000,4072526
K01330.01,FALSE POSITIVE,8.653009,134.313900,3.254100,975.000000,0.000000,0.050000,4150539
K01330.02,FALSE POSITIVE,94.223121,196.184500,27.990000,1082.600000,3.710000,0.873400,4150539
K01331.01,CANDIDATE,6.800945,359.174200,2.016400,634.000000,0.000000,0.720000,4274548
K01332.01,CONFIRMED,19.305630,373.192500,4.244000,660.000000,0.000000,0.610000,4455231
K01332.02,CONFIRMED,6.097410,354.062200,3.531000,208.000000,0.000000,0.140000,4455231
K01332.03,CONFIRMED,56.634400,135.547000,6.082100,572.000000,0.000000,0.610000,4455231
K01333.01,FALSE POSITIVE,2.243025,133.447900,2.777300,363.000000,0.000000,0.020000,4285107
K01334.01,FALSE POSITIVE,8.653120,134.304600,3.058500,588.000000,0.000000,0.020000,4150624
K01334.02,FALSE POSITIVE,188.454565,196.118700,26.200000,554.900000,2.930000,0.891300,4150624
K01335.01,CANDIDATE,127.832900,293.415400,12.363000,1832.000000,0.000000,0.886900,4155328
K01336.01,CONFIRMED,10.218510,136.871000,3.910300,460.000000,0.000000,0.779000,4077526
K01336.02,CONFIRMED,15.573800,132.437900,4.529100,470.000000,0.000000,0.775000,4077526
K01336.03,CONFIRMED,40.101010,132.715200,5.541700,484.000000,0.000000,0.832000,4077526
K01336.04,CANDIDATE,4.458252,134.387000,3.037700,208.000000,0.000000,0.758000,4077526
K01337.01,CANDIDATE,1.922820,134.498200,1.975800,235.000000,0.000000,0.310000,4243911
K01338.01,CANDIDATE,3.222961,178.069500,2.946600,233.000000,0.000000,0.040000,4466677
K01338.02,CANDIDATE,42.036500,178.255000,6.273400,271.000000,0.000000,0.430000,4466677
K01338.03,CANDIDATE,21.010860,132.635000,4.668200,145.000000,0.000000,0.530000,4466677
K01339.01,CANDIDATE,4.168078,134.899900,2.743700,262.000000,0.000000,0.440000,4135665
K01340.01,FALSE POSITIVE,2.900600,179.835400,2.759700,248.000000,0.000000,0.030000,4386059
K01341.01,CANDIDATE,4.514349,134.028600,3.032600,236.000000,0.000000,0.120000,4650674
K01342.01,FALSE POSITIVE,3.773682,134.059500,2.949500,165.000000,0.000000,0.250000,4275721
K01342.02,CANDIDATE,8.181943,134.810100,2.512800,317.000000,0.000000,0.787000,4275721
K01343.01,FALSE POSITIVE,1.544926,133.549200,1.039700,139.000000,0.000000,0.930000,4570931
K01344.01,CANDIDATE,4.487548,133.365400,2.690600,127.000000,0.000000,0.540000,4136466
K01345.01,FALSE POSITIVE,0.323022,133.603053,2.000000,50570.000000,0.000000,1.330000,7284688
K01346.01,FALSE POSITIVE,4.708128,137.071390,2.712800,53591.000000,0.000000,0.940000,7199774
K01347.01,FALSE POSITIVE,14.405854,360.384100,5.562000,32600.000000,0.000000,0.028100,7037540
K01348.01,FALSE POSITIVE,7.702371,137.563060,2.994300,17584.000000,0.000000,1.020000,6866228
K01349.01,FALSE POSITIVE,16.662154,142.186450,3.816600,26943.000000,0.000000,1.230000,6847018
K01350.01,FALSE POSITIVE,0.752160,134.046000,1.657700,5516.000000,0.000000,0.919000,7220322
K01351.01,CANDIDATE,10.724782,357.120200,4.765100,9419.000000,0.000000,1.300000,6964043
K01352.01,FALSE POSITIVE,4.818867,358.162900,5.132100,2794.000000,0.000000,0.900000,6956233
K01353.01,CONFIRMED,125.865460,236.657590,9.058500,12588.000000,0.000000,0.343000,7303287
K01353.02,CONFIRMED,34.543630,132.688400,3.376500,428.000000,0.000000,0.825000,7303287
K01354.01,FALSE POSITIVE,1.752560,134.474390,3.921500,1010.000000,0.000000,0.021000,6891543
K01355.01,CANDIDATE,51.929810,151.930700,5.292200,3501.000000,0.000000,0.560000,7211141
K01356.01,CANDIDATE,384.026000,335.816200,14.556000,6367.000000,0.000000,0.833000,7363829
K01357.01,CANDIDATE,3.014350,357.377000,2.507400,916.000000,0.000000,0.090000,6719086
K01358.01,CANDIDATE,5.644954,356.734000,2.248500,1084.000000,0.000000,0.300000,7376983
K01358.02,CANDIDATE,8.743060,358.586400,2.617300,591.000000,0.000000,0.250000,7376983
K01358.03,CANDIDATE,3.648459,355.381600,1.984100,306.000000,0.000000,0.150000,7376983
K01358.04,CANDIDATE,2.345870,354.110900,1.569000,266.000000,0.000000,0.430000,7376983
K01359.01,CANDIDATE,37.100640,370.482000,5.658200,1342.000000,0.000000,0.550000,6946199
K01359.02,CANDIDATE,104.819800,374.832400,4.714600,3848.000000,0.000000,0.941000,6946199
K01360.01,CONFIRMED,36.770190,164.295900,4.330200,1381.000000,0.000000,0.120000,7102227
K01360.02,CONFIRMED,14.589501,141.927800,2.446200,906.000000,0.000000,0.660000,7102227
K01360.03,CANDIDATE,0.764022,132.216800,1.132200,130.000000,0.000000,0.290000,7102227
K01361.01,CONFIRMED,59.877690,151.186800,5.011100,1404.000000,0.000000,0.840000,6960913
K01362.01,CANDIDATE,20.513210,357.496100,3.298200,990.000000,0.000000,0.750000,6837146
K01363.01,CONFIRMED,3.546534,134.900300,2.257100,474.000000,0.000000,0.610000,6936909
K01363.02,CONFIRMED,5.700780,132.686300,1.678500,273.000000,0.000000,0.880000,6936909
K01364.01,CONFIRMED,20.834280,186.030800,4.674800,858.000000,0.000000,0.882000,6962977
K01364.02,CONFIRMED,7.055652,181.911000,3.419300,703.000000,0.000000,0.863000,6962977
K01364.03,CONFIRMED,11.978650,178.978800,4.055500,618.000000,0.000000,0.862000,6962977
K01364.04,CONFIRMED,3.715345,169.797500,2.476500,323.000000,0.000000,0.890000,6962977
K01364.05,CONFIRMED,2.580788,171.567200,2.201700,217.000000,0.000000,0.887000,6962977
K01365.01,FALSE POSITIVE,1.487084,133.977700,1.262300,345.000000,0.000000,0.480000,7174351
K01366.01,CONFIRMED,19.254160,164.780300,4.596000,995.000000,0.000000,0.130000,6932987
K01366.02,CONFIRMED,54.157840,172.351000,3.890900,1119.000000,0.000000,0.830000,6932987
K01367.01,CANDIDATE,0.567856,134.060770,1.021300,345.000000,0.000000,0.740000,6934291
K01368.01,FALSE POSITIVE,251.060100,230.026050,6.301000,6550.000000,0.000000,1.360000,7357531
K01369.01,CANDIDATE,3.016148,133.885800,2.693800,233.000000,0.000000,0.029700,7287415
K01370.01,CANDIDATE,6.883593,135.252600,2.080500,420.000000,0.000000,0.750000,6924203
K01371.01,FALSE POSITIVE,0.833980,133.682060,1.807900,458.000000,0.000000,0.120000,6878167
K01372.01,FALSE POSITIVE,69.627500,176.310000,11.070800,436.000000,0.000000,0.828000,6880531
K01373.01,FALSE POSITIVE,1.926359,133.677400,2.549900,184.000000,0.000000,0.160000,6863839
K01374.01,FALSE POSITIVE,0.890736,134.566140,1.306400,222.000000,0.000000,0.630000,7296086
K01375.01,CANDIDATE,321.213900,206.928700,4.065200,2373.000000,0.000000,0.840000,6766634
K01376.01,FALSE POSITIVE,7.138906,184.247900,2.855800,327.000000,0.000000,0.010000,6774826
K01377.01,CANDIDATE,11.297140,134.562600,4.820000,208.000000,0.000000,0.852000,7211469
K01378.01,CANDIDATE,19.301250,133.355700,5.854100,233.000000,0.000000,0.210000,7375795
K01378.02,FALSE POSITIVE,1.383324,135.950000,1.942700,47.000000,0.000000,0.640000,7375795
K01379.01,CANDIDATE,5.621546,136.889300,2.470000,168.000000,0.000000,0.170000,7211221
K01380.01,FALSE POSITIVE,1.074108,133.841150,1.801800,77.000000,0.000000,0.200000,7025526
K01381.01,FALSE POSITIVE,5.117401,134.585910,3.840000,66307.000000,0.000000,0.672000,9451127
K01382.01,FALSE POSITIVE,4.202336,179.533310,3.788500,52561.000000,0.000000,0.028900,9446824
K01383.01,FALSE POSITIVE,3.221784,136.141210,3.005300,46750.000000,0.000000,0.796000,8953257
K01384.01,FALSE POSITIVE,0.624387,133.043330,1.611400,37954.000000,0.000000,1.130000,8971432
K01385.01,CANDIDATE,18.610093,139.084260,5.216500,61765.000000,0.000000,1.300000,9278553
K01386.01,FALSE POSITIVE,1.137525,133.804860,2.063000,17903.000000,0.000000,1.210000,9143254
K01387.01,CANDIDATE,23.799932,152.564740,4.972000,59578.000000,0.000000,1.110000,8949247
K01388.01,FALSE POSITIVE,34.064569,150.451220,9.328900,31171.000000,0.000000,0.361000,9346253
K01389.01,FALSE POSITIVE,4.350087,134.799670,2.269100,23168.000000,0.000000,0.960000,9002237
K01390.01,FALSE POSITIVE,1.744101,134.507920,1.558500,10531.000000,0.000000,0.730000,9288786
K01391.01,CANDIDATE,7.981184,133.801610,1.577400,6140.000000,0.000000,0.759000,8958035
K01392.01,FALSE POSITIVE,4.118775,357.260690,3.600700,2753.000000,0.000000,0.030000,9040849
K01393.01,CANDIDATE,1.694735,355.357650,1.671300,1362.000000,0.000000,0.650000,9202151
K01394.01,FALSE POSITIVE,5.663616,133.890170,1.628500,2062.000000,0.000000,0.790000,8937021
K01395.01,CANDIDATE,6.230227,181.299000,1.666800,1106.000000,0.000000,0.920000,8935810
K01396.01,CONFIRMED,6.626389,183.988800,3.281700,778.000000,0.000000,0.710000,9455556
K01396.02,CONFIRMED,3.701311,180.269400,2.622900,323.000000,0.000000,0.720000,9455556
K01397.01,CANDIDATE,6.247069,356.907500,1.493600,1253.000000,0.000000,0.630000,9427402
K01398.01,CANDIDATE,5.823445,354.996200,2.580200,852.000000,0.000000,0.931000,9269281
K01399.01,CANDIDATE,8.750610,358.239900,2.825200,875.000000,0.000000,0.820000,9100484
K01400.01,FALSE POSITIVE,9.414754,142.328480,3.354600,817.000000,0.000000,0.000000,9157908
K01401.01,FALSE POSITIVE,0.566693,133.810900,2.357700,123.000000,0.000000,0.220000,9030447
K01402.01,CANDIDATE,7.139680,137.186700,4.145100,441.000000,0.000000,0.869000,9034103
K01403.01,CANDIDATE,18.754440,141.718900,3.159100,947.000000,0.000000,0.700000,9214942
K01404.01,CANDIDATE,13.324110,135.241400,3.384600,791.000000,0.000000,0.810000,8874090
K01404.02,CANDIDATE,18.906263,140.833390,3.770000,436.800000,0.140000,0.680000,8874090
K01405.01,CANDIDATE,11.419040,186.309600,4.315600,541.000000,0.000000,0.400000,9264949
K01406.01,CANDIDATE,11.361168,136.925200,4.312200,593.000000,0.000000,0.854000,9271752
K01407.01,FALSE POSITIVE,1.386618,134.355400,3.331100,76.000000,0.000000,0.230000,9007866
K01408.01,CANDIDATE,14.533980,145.429400,3.243400,526.000000,0.000000,0.440000,9150827
K01408.02,FALSE POSITIVE,82.372100,208.421000,6.348200,206.000000,0.000000,0.010000,9150827
K01409.01,CANDIDATE,16.560620,133.495200,2.767500,734.000000,0.000000,0.970000,9391208
K01410.01,CANDIDATE,15.749540,150.245700,4.592400,628.000000,0.000000,0.050000,9391506
K01411.01,CANDIDATE,305.056500,294.067200,6.186000,4015.000000,0.000000,0.520000,9425139
K01412.01,CANDIDATE,37.812660,134.680700,9.563800,381.000000,0.000000,0.905200,8950853
K01413.01,CONFIRMED,12.644810,138.642300,8.668000,226.000000,0.000000,0.755000,9006449
K01413.02,CONFIRMED,21.526510,132.284600,8.614700,180.000000,0.000000,0.841000,9006449
K01413.03,CONFIRMED,33.884890,159.989000,6.511300,212.000000,0.000000,0.948000,9006449
K01414.01,FALSE POSITIVE,4.023780,136.232100,3.566800,31.000000,0.000000,0.130000,8916492
K01415.01,FALSE POSITIVE,0.312942,133.809725,2.559800,38971.000000,0.000000,1.336000,11193447
K01416.01,FALSE POSITIVE,2.495779,135.336580,4.349800,27085.000000,0.000000,0.029000,11517719
K01417.01,FALSE POSITIVE,8.428073,358.303780,1.895600,12388.000000,0.000000,0.940000,11599264
K01418.01,FALSE POSITIVE,8.344105,361.838480,1.894400,10803.000000,0.000000,1.210000,11100657
K01419.01,FALSE POSITIVE,1.336109,178.257930,1.358400,2228.000000,0.000000,0.960000,11125936
K01420.01,CANDIDATE,13.351585,363.084800,3.612300,3129.000000,0.000000,0.650000,11026304
K01421.01,CANDIDATE,485.000000,524.280800,22.599600,8942.000000,0.000000,0.533000,11342550
K01422.01,CONFIRMED,5.841641,135.922100,1.844400,1423.000000,0.000000,0.180000,11497958
K01422.02,CONFIRMED,19.850250,133.650000,2.740900,1567.000000,0.000000,0.240000,11497958
K01422.03,CONFIRMED,10.864310,131.130500,1.665100,820.000000,0.000000,0.700000,11497958
K01422.04,CONFIRMED,63.338280,162.593000,3.604800,979.000000,0.000000,0.500000,11497958
K01422.05,CONFIRMED,34.142470,136.035600,3.340800,787.000000,0.000000,0.020000,11497958
K01423.01,CANDIDATE,124.419490,150.596000,3.636400,4414.000000,0.000000,0.014300,11177707
K01424.01,CANDIDATE,1.219585,133.455910,1.633900,468.000000,0.000000,0.690000,11611600
K01425.01,CANDIDATE,2.053899,133.731700,2.399300,486.000000,0.000000,0.891000,11254382
K01426.01,CONFIRMED,38.871350,171.291300,6.048000,941.000000,0.000000,0.010000,11122894
K01426.02,CONFIRMED,74.920119,125.037150,4.870900,4311.000000,0.000000,0.835000,11122894
K01426.03,CANDIDATE,150.019100,224.685800,4.433300,4575.000000,0.000000,1.022000,11122894
K01427.01,CANDIDATE,2.613004,133.113000,1.818300,528.000000,0.000000,0.750000,11129738
K01428.01,CANDIDATE,0.927855,133.907730,1.485900,475.000000,0.000000,0.290000,11401182
K01429.01,CANDIDATE,205.917200,252.742000,10.834100,2346.000000,0.000000,0.844000,11030711
K01430.01,CONFIRMED,10.475426,152.642500,2.344500,1062.000000,0.000000,0.730000,11176127
K01430.02,CONFIRMED,22.929270,143.855800,2.022000,1031.000000,0.000000,0.920000,11176127
K01430.03,CONFIRMED,77.481400,184.217500,4.821500,1426.000000,0.000000,0.690000,11176127
K01431.01,CANDIDATE,345.161300,318.306800,7.499400,5101.000000,0.000000,0.878000,11075279
K01432.01,CONFIRMED,6.885841,138.412600,3.354100,437.000000,0.000000,0.350000,11014932
K01432.02,CONFIRMED,15.054820,144.584000,4.390200,303.000000,0.000000,0.320000,11014932
K01432.03,CONFIRMED,2.927162,133.834400,2.527200,174.000000,0.000000,0.330000,11014932
K01432.04,CONFIRMED,38.284370,143.317000,5.408200,318.000000,0.000000,0.520000,11014932
K01433.01,CANDIDATE,19.807620,139.377500,3.608800,643.000000,0.000000,0.460000,11288505
K01434.01,CANDIDATE,2.343248,133.203500,1.951400,256.000000,0.000000,0.260000,11493431
K01435.01,CONFIRMED,40.715240,146.565200,8.649300,566.000000,0.000000,0.491000,11037335
K01435.02,CONFIRMED,10.446362,133.277600,2.495100,346.000000,0.000000,0.937000,11037335
K01436.01,CONFIRMED,2.508567,135.008700,2.381900,219.000000,0.000000,0.660000,11389771
K01436.02,CONFIRMED,13.751350,144.611700,4.045700,399.000000,0.000000,0.690000,11389771
K01436.03,CONFIRMED,5.419115,131.642700,2.315600,216.000000,0.000000,0.830000,11389771
K01437.01,CANDIDATE,7.017730,133.882600,3.073700,324.000000,0.000000,0.290000,11599038
K01438.01,CANDIDATE,6.911301,136.648700,5.567800,201.000000,0.000000,0.260000,11193263
K01439.01,CANDIDATE,394.610700,177.849600,24.613500,1937.000000,0.000000,0.715700,11027624
K01440.01,CANDIDATE,7.192940,136.056400,3.355100,270.000000,0.000000,0.029400,11032227
K01441.01,CANDIDATE,8.506910,134.645900,3.094300,266.000000,0.000000,0.690000,11356260
K01442.01,CONFIRMED,0.669336,134.120070,1.285200,138.000000,0.000000,0.685000,11600889
K01443.01,FALSE POSITIVE,4.494492,134.776100,1.857700,248.000000,0.000000,1.140000,11197126
K01444.01,CANDIDATE,44.931280,140.200500,7.058400,462.000000,0.000000,0.895000,11043167
K01445.01,CANDIDATE,7.168879,135.679400,4.597500,113.000000,0.000000,0.390000,11336883
K01445.02,CANDIDATE,54.344300,142.159000,9.565300,91.000000,0.000000,0.210000,11336883
K01445.03,CANDIDATE,20.019600,150.836000,6.999400,62.000000,0.000000,0.010000,11336883
K01446.01,FALSE POSITIVE,1.227759,133.786020,2.291800,44756.000000,0.000000,1.340000,12506351
K01447.01,FALSE POSITIVE,40.246454,161.306720,6.908300,146930.000000,0.000000,0.990000,7622486
K01447.02,FALSE POSITIVE,2.280003,133.639350,2.493800,18590.000000,0.000000,0.000000,7622486
K01448.01,FALSE POSITIVE,2.486587,134.109320,2.947300,47404.000000,0.000000,0.030000,9705459
K01449.01,FALSE POSITIVE,10.980246,137.136890,3.821900,52373.000000,0.000000,0.751000,7802136
K01450.01,FALSE POSITIVE,2.144631,133.984340,4.091700,19323.000000,0.000000,1.370000,7532973
K01451.01,FALSE POSITIVE,27.322048,159.746470,5.651800,84353.000000,0.000000,0.025600,9632895
K01452.01,CANDIDATE,1.152217,133.276920,2.243300,12619.000000,0.000000,0.843000,7449844
K01453.01,FALSE POSITIVE,0.971933,133.853370,1.630600,10880.000000,0.000000,1.000000,7842610
K01454.01,FALSE POSITIVE,121.590850,137.293300,8.459800,10047.000000,0.000000,0.920000,7830637
K01455.01,FALSE POSITIVE,15.068058,363.549100,2.666100,20440.000000,0.000000,0.900000,4760746
K01456.01,CANDIDATE,7.886632,360.513410,5.219200,6330.000000,0.000000,0.032000,7832356
K01457.01,CANDIDATE,8.027673,360.170780,3.061300,8642.000000,0.000000,0.280000,9643874
K01458.01,CANDIDATE,8.981345,354.828000,4.973300,4818.000000,0.000000,0.027600,12120943
K01459.01,FALSE POSITIVE,0.692007,133.111030,1.115500,3876.000000,0.000000,0.889000,9761199
K01460.01,FALSE POSITIVE,17.042191,363.973300,6.665100,5331.000000,0.000000,0.860000,7751571
K01461.01,FALSE POSITIVE,7.946710,140.707360,2.199600,6136.000000,0.000000,1.160000,9579499
K01462.01,FALSE POSITIVE,3.747802,355.313600,4.026100,6002.000000,0.000000,0.960000,11913013
K01463.01,CANDIDATE,580.000000,144.085210,11.431200,23291.000000,0.000000,0.211000,7672940
K01464.01,FALSE POSITIVE,2.113201,356.328390,2.499800,3051.000000,0.000000,0.990000,7838655
K01465.01,CANDIDATE,9.771455,135.584370,1.634800,6240.000000,0.000000,0.848000,11702948
K01466.01,CANDIDATE,281.563500,357.995550,8.809500,20822.000000,0.000000,0.010000,9512981
K01467.01,FALSE POSITIVE,1.157807,354.743350,2.628300,910.000000,0.000000,0.080000,7770450
K01468.01,FALSE POSITIVE,8.480262,135.854400,5.920900,1360.000000,0.000000,0.900000,9851226
K01469.01,FALSE POSITIVE,3.582074,355.514780,3.388800,1733.000000,0.000000,0.180000,7543649
K01470.01,CANDIDATE,15.434100,363.292500,4.159300,1780.000000,0.000000,0.580000,9480310
K01471.01,FALSE POSITIVE,1.780980,177.824900,2.158700,809.000000,0.000000,0.023000,11858748
K01472.01,CANDIDATE,85.351720,161.004900,7.153300,4834.000000,0.000000,0.684000,7761545
K01473.01,CANDIDATE,23.020270,357.784500,3.726400,4664.000000,0.000000,0.859000,7499398
K01474.01,CONFIRMED,69.732970,196.063440,3.826900,4439.000000,0.000000,0.270000,12365184
K01475.01,CANDIDATE,1.609306,178.945600,1.554200,674.000000,0.000000,0.420000,4770365
K01475.02,CANDIDATE,9.512123,185.481300,2.882500,1125.000000,0.000000,0.380000,4770365
K01475.03,CANDIDATE,4.729344,132.946700,1.856500,377.000000,0.000000,0.660000,4770365
K01476.01,CANDIDATE,56.363910,222.290100,5.625600,2640.000000,0.000000,0.400000,12406749
K01477.01,CANDIDATE,169.503910,228.969500,7.154100,11454.000000,0.000000,0.010000,7811397
K01478.01,CANDIDATE,76.133540,199.484850,8.020500,2973.000000,0.000000,0.020000,12403119
K01479.01,FALSE POSITIVE,4.988240,358.228900,7.738700,607.000000,0.000000,0.643000,9842890
K01480.01,CANDIDATE,20.381640,142.317200,3.916300,1488.000000,0.000000,0.520000,7512982
K01480.02,CANDIDATE,7.004330,137.907000,2.575300,241.000000,0.000000,0.570000,7512982
K01481.01,CANDIDATE,5.101370,357.481600,2.620600,858.000000,0.000000,0.790000,9597806
K01482.01,FALSE POSITIVE,17.794009,365.345700,3.054800,1177.000000,0.000000,1.020000,7812167
K01483.01,CANDIDATE,185.951870,288.873590,3.626100,11043.000000,0.000000,1.440000,11909686
K01484.01,CANDIDATE,3.470194,356.100000,2.403700,679.000000,0.000000,0.510000,11760959
K01485.01,FALSE POSITIVE,0.687896,133.663250,2.498800,593.000000,0.000000,0.100000,9692345
K01486.01,CONFIRMED,127.281440,163.892900,7.205300,8250.000000,0.000000,0.836000,7898352
K01486.02,CONFIRMED,30.183760,146.644900,5.835500,925.000000,0.000000,0.441000,7898352
K01487.01,FALSE POSITIVE,2.929296,133.717260,4.863100,469.000000,0.000000,0.009000,12062667
K01488.01,CANDIDATE,3.949633,134.608300,1.556400,802.000000,0.000000,0.020000,9589323
